StockCode, Year, Month, NetRevenue, NetQuantity, CustomerFrequency, ProductFrequency, NetRevenue_LastMonth, NetRevenue_MA3, NextMonthRevenue
16015,2011,8,-1.7702708626518135,-0.041350945456020916,-0.3354731409393179,-0.9882032179797596,-0.9462831923000847,-1.38192695406455,-1.0688008690054356
16015,2011,10,-1.0688008690054356,0.4568450885772628,-0.4787127190324347,-0.9882032179797596,-1.7702708626518135,-1.347102031073539,-1.6032013035081534
16016,2011,3,0.1257464788717355,2.515597727156022,-0.4897311481165206,-0.8662703755982386,-0.614819000924652,-1.2995810308980031,-1.224065993268533
16016,2011,4,-1.224065993268533,2.3531436853130154,-0.3442878842065866,-0.8662703755982386,0.1257464788717355,-0.3447222058837404,-0.19079706447323846
16016,2011,5,-0.19079706447323846,6.093556024824237,-0.33914595063401326,-0.8662703755982385,-1.224065993268533,-0.5710461717738166,-0.5641412346510748
16016,2011,6,-0.5641412346510748,4.411896323891775,-0.3310657693056836,-0.8662703755982386,-0.19079706447323846,-0.429705526290012,-1.6108883171943507
16016,2011,7,-1.6108883171943507,2.4604631332146614,-0.36852842819157566,-0.8662703755982385,-0.5641412346510748,-0.659668097464282,-2.613083517299317
16016,2011,8,-2.613083517299317,0.9934423280854906,0.7411847867056475,-0.8662703755982386,-1.6108883171943507,-0.7886088721062213,-0.8845800444334188
16016,2011,9,-0.8845800444334188,2.1247211410243843,0.9591922764407756,-0.8662703755982386,-2.613083517299317,-1.5960376897149142,-1.357943795340456
16016,2011,10,-1.357943795340456,0.9136901771545256,-0.4181113590699622,-0.8662703755982386,-0.8845800444334188,-1.702850626309029,-0.6330870866899477
16016,2011,11,-0.6330870866899477,7.1559165953364285,-0.02695712658491259,-0.8662703755982386,-1.357943795340456,-1.618535785691064,-0.8927113676336065
16045,2011,7,-9.032455901405207,27.44610219440869,0.9426646328146466,-0.8573484603020297,-6.021637267603471,-2.639626998401489,-6.774341926053905
16045,2011,8,-6.774341926053905,20.584576645806518,-0.22528885009845886,-0.8573484603020297,-9.032455901405207,-5.439640773580892,-7.527046584504339
16045,2011,9,-7.527046584504339,22.871751828673908,-0.39276897217656465,-0.8573484603020297,-6.774341926053905,-7.276145031687528,-12.043274535206942
16045,2011,10,-12.043274535206942,36.594802925878255,0.26365394050785296,-0.8573484603020297,-7.527046584504339,-7.77794813732115,-6.774341926053905
16045,2011,11,-6.774341926053905,20.584576645806518,0.6145603000885331,-0.8573484603020297,-12.043274535206942,-8.781554348588395,-1.5054093169008678
16046,2011,4,-0.7181769495607441,-0.7404022268072554,-0.4456574317801769,-1.0209169073991922,-1.2943447738493767,-1.0233948739353262,-1.3890175240307845
16046,2011,5,-1.3890175240307845,-1.3597013572275252,-0.3354731409393179,-1.0209169073991922,-0.7181769495607441,-0.8786753075964858,-0.7655133246514478
16046,2011,6,-0.7655133246514478,-0.8615053231942413,-0.4676942899483488,-1.0209169073991922,-1.3890175240307845,-1.133846415813635,-0.15827177167248702
16046,2011,8,-0.15827177167248702,1.788979148834108,-0.14815984650985764,-1.0209169073991922,-0.7655133246514478,-0.9575692660809921,-1.4836902742121918
16046,2011,10,-1.4836902742121918,-1.6019075500014968,-0.3134362827711461,-1.0209169073991922,-0.15827177167248702,-0.7709342067849064,-0.7655133246514478
16048,2011,5,-0.251495981019453,1.9238658937064332,-0.3795468572756615,-0.9198018673754916,-0.6324145758669985,-0.7162465695401495,-2.5697549976624723
16048,2011,6,-2.5697549976624723,8.422082153147649,-0.08755848654738516,-0.9198018673754916,-0.251495981019453,-0.7162465695401495,-3.914777537785426
16048,2011,7,-3.914777537785426,11.543195362238599,0.542328376092859,-0.9198018673754916,-2.5697549976624723,-1.151221851516308,-5.2197033837139015
16048,2011,8,-5.2197033837139015,15.390927149651466,-0.32170010458421056,-0.9198018673754916,-3.914777537785426,-2.2453428388224506,-3.242266267723949
16048,2011,9,-3.242266267723949,9.982638757693124,-0.4059910870774678,-0.9198018673754916,-5.2197033837139015,-3.9014119730539334,-9.310683011887646
16048,2011,10,-9.310683011887646,9.993472666197388,0.020506875623457398,-0.9198018673754917,-3.242266267723949,-4.125582396407759,-4.867965667208252
16054,2011,8,-2.064313286744656,3.8339481389275267,-0.4603486705589582,-0.9584635003257299,-3.794487455201991,-2.1526004686616376,-2.064313286744656
16054,2011,9,-2.064313286744656,3.8339481389275267,-0.2326344694878495,-0.9584635003257299,-2.064313286744656,-2.585348156515881,-4.593971590212649
16054,2011,10,-4.593971590212649,12.98264887039709,1.115811375564568,-0.95846350032573,-2.064313286744656,-2.6410380095637676,-6.912230606855669
16054,2011,11,-6.912230606855669,12.214679346619153,0.0876345358895807,-0.95846350032573,-4.593971590212649,-2.9075327212339865,-0.6324145758669985
16156L,2011,4,-0.456212485478681,4.08993798018684,-0.4236205736120051,-1.0060470485721773,-0.456212485478681,-0.38017707123223415,-0.456212485478681
16156L,2011,5,-0.456212485478681,4.08993798018684,-0.324454711855232,-1.0060470485721773,-0.456212485478681,-0.38017707123223415,-0.456212485478681
16156L,2011,6,-0.456212485478681,4.08993798018684,-0.4015837154438333,-1.0060470485721773,-0.456212485478681,-0.456212485478681,-0.6375392516577967
16156L,2011,7,-0.6375392516577967,6.377113163054231,-0.01961150719552207,-1.0060470485721773,-0.456212485478681,-0.456212485478681,-0.456212485478681
16156L,2011,9,-0.456212485478681,4.08993798018684,-0.434639002696091,-1.0060470485721773,-0.6375392516577967,-0.5166547408717196,-0.2281062427393405
16156L,2011,11,-0.2281062427393405,2.04496899009342,4.40245136521762,-1.0060470485721773,-0.456212485478681,-0.5166547408717196,-0.2281062427393405
16156S,2011,3,-5.466975401074463,47.76090535047057,-0.16780139400757593,-0.5629252555271373,-2.5091686701327456,-2.4935755112793374,-3.7232104898526583
16156S,2011,4,-3.7232104898526583,32.96171003426869,-0.36990573182708636,-0.5629252555271373,-5.466975401074463,-3.6315819167528036,-4.360749741510455
16156S,2011,5,-4.360749741510455,39.338823197322924,-0.09538737037028827,-0.5629252555271373,-3.7232104898526583,-3.899784853686622,-2.5091686701327456
16156S,2011,6,-2.5091686701327456,22.49465889102762,-0.3535032976223676,-0.5629252555271373,-4.360749741510455,-4.516978544145859,-1.7312909887942745
16156S,2011,7,-1.7312909887942745,16.8441643062953,1.0280574582163124,-0.5629252555271373,-2.5091686701327456,-3.5310429671652863,-1.824849941914724
16156S,2011,8,-1.824849941914724,16.35975192074736,-0.2500803155376522,-0.5629252555271373,-1.7312909887942745,-2.8670698001458255,-3.784247173448339
16156S,2011,9,-3.784247173448339,35.248885217136085,-0.34325085558690793,-0.5629252555271373,-1.824849941914724,-2.0217698669472477,-2.733933521689213
16156S,2011,10,-2.733933521689213,25.024040266668983,-0.2620169470454119,-0.5629252555271373,-3.784247173448339,-2.4467960347191124,-3.646358492646575
16156S,2011,11,-3.646358492646575,33.20391622704266,0.14796043512495105,-0.5629252555271373,-2.733933521689213,-2.781010212350759,-0.912424970957362
16161G,2011,6,-0.6736250671224346,2.04496899009342,-0.4456574317801769,-0.9941511615105656,-2.020875201367304,-1.1227084452040577,-2.672224327270584
16161G,2011,7,-2.672224327270584,8.664288345921623,-0.026957126584912658,-0.9941511615105656,-0.6736250671224346,-1.1227084452040577,-0.6624870965128572
16161G,2011,8,-0.6624870965128572,2.287175182867391,-0.1591782755939435,-0.9941511615105656,-2.672224327270584,-1.788908198586774,-2.6833622978801612
16161G,2011,9,-2.6833622978801612,8.42208215314765,-0.38505607181770446,-0.9941511615105656,-0.6624870965128572,-1.336112163635292,-1.3472501342448693
16161G,2011,10,-1.3472501342448693,4.08993798018684,-0.4676942899483487,-0.9941511615105656,-2.6833622978801612,-2.0060245738878675,-3.368125335612173
16161P,2011,3,-4.515345378226585,41.14158599464237,-0.19443724866301837,-0.3190595707640952,-3.649699883829448,-2.9087996602595774,-5.837203358102403
16161P,2011,4,-5.837203358102403,53.653606127976865,0.18493574041673932,-0.3190595707640952,-4.515345378226585,-4.2618439578422125,-3.649699883829448
16161P,2011,5,-3.649699883829448,32.71950384149472,-0.25696683371520584,-0.3190595707640952,-5.837203358102403,-4.667416206719479,-6.138820206864954
16161P,2011,6,-6.138820206864954,55.94078131084425,-0.2987450439923649,-0.3190595707640952,-3.649699883829448,-4.667416206719479,-6.018530124281519
16161P,2011,7,-6.018530124281519,55.94078131084425,-0.12000163885052693,-0.3190595707640952,-6.138820206864954,-5.208574482932268,-5.152884629884381
16161P,2011,8,-5.152884629884381,47.5186991576966,0.18287208814681016,-0.3190595707640952,-6.018530124281519,-5.269016738325306,-4.334018612047469
16161P,2011,9,-4.334018612047469,38.85441081177498,-0.30183793636684514,-0.3190595707640952,-5.152884629884381,-5.770078320343618,-8.77896959740074
16161P,2011,10,-8.77896959740074,67.45640937611218,-0.3606581217029428,-0.3190595707640952,-4.334018612047469,-5.16847778873779,-3.2369254837281187
16161P,2011,11,-3.2369254837281187,28.871772054081852,-0.28667724070979467,-0.3190595707640952,-8.77896959740074,-6.08862427977753,-1.3686374564360428
16161U,2011,3,-2.690495436311861,24.781834073895013,-0.27487178097684545,-0.6580923520200319,-2.4623891935725206,-2.0373630258006563,-1.5967436991753834
16161U,2011,4,-1.5967436991753834,14.31478293065394,-0.2693625664348025,-0.6580923520200319,-2.690495436311861,-2.630053180918823,-4.334018612047469
16161U,2011,5,-4.334018612047469,38.85441081177498,-0.2925592592434044,-0.6580923520200319,-1.5967436991753834,-2.2498761096865887,-1.5499642226151586
16161U,2011,6,-1.5499642226151586,14.556989123427911,-0.16547452078484973,-0.6580923520200319,-4.334018612047469,-2.873752582511571,-2.4156097170122957
16161U,2011,7,-2.4156097170122957,22.979071276575564,-0.23530560381126425,-0.6580923520200319,-1.5499642226151586,-2.493575511279337,-2.9186016790512017
16161U,2011,8,-2.9186016790512017,26.826803063988432,-0.30835085396310646,-0.6580923520200319,-2.4156097170122957,-2.7665308505583077,-2.4623891935725206
16161U,2011,9,-2.4623891935725206,22.73686508380159,-0.34548989465212326,-0.6580923520200319,-2.9186016790512017,-2.294725206226219,-4.260282827991283
16161U,2011,10,-4.260282827991283,26.79923576701775,-0.013735011684009594,-0.6580923520200319,-2.4623891935725206,-2.5988668632120064,-2.4623891935725206
16161U,2011,11,-2.4623891935725206,22.73686508380159,0.6101084095495086,-0.6580923520200319,-4.260282827991283,-3.213757900205002,-0.456212485478681
16168M,2011,4,-0.502991962038906,3.8477317874128665,-0.21427042101437294,-1.0000991050413717,-0.251495981019453,-0.4756664043732786,-0.251495981019453
16168M,2011,5,-0.251495981019453,1.9238658937064332,-0.2032519919302871,-1.0000991050413717,-0.502991962038906,-0.5594983980464295,-1.5263493063020694
16168M,2011,6,-1.5263493063020694,1.775195500348767,-0.4383118123907863,-1.0000991050413717,-0.251495981019453,-0.33532797469260395,-1.6842863342010728
16168M,2011,7,-1.6842863342010728,4.183473779603144,-0.15917827559394349,-1.0000991050413717,-1.5263493063020694,-0.7602790831201428,-1.970754333624206
16168M,2011,9,-1.970754333624206,-0.5257633310039643,-0.1297957980363811,-1.0000991050413717,-1.6842863342010728,-1.1540438738408652,-0.9707867276411548
16168M,2011,11,-0.9707867276411548,1.4256698596731496,-0.4566758608642628,-1.0000991050413717,-1.970754333624206,-1.7271299913757827,-0.251495981019453
16169E,2011,10,-9.764013532077351,72.50138847890956,-0.3778071053150164,-0.6105088037735846,-7.662053300017127,-3.846619808861972,-10.893187643683463
16169E,2011,11,-10.893187643683463,102.14113005676936,0.07558172366698879,-0.6105088037735846,-9.764013532077351,-6.7971493292353005,-4.596871695157514
16169M,2011,4,-0.456212485478681,4.08993798018684,-0.324454711855232,-0.9852292462143568,-1.7194835306377296,-0.9377450892580691,-0.456212485478681
16169M,2011,5,-0.456212485478681,4.08993798018684,-0.3685284281915756,-0.9852292462143568,-0.456212485478681,-0.9377450892580691,-0.456212485478681
16169M,2011,6,-0.456212485478681,4.08993798018684,-0.3464915700234038,-0.9852292462143568,-0.456212485478681,-0.8773028338650306,-0.456212485478681
16169M,2011,8,-0.456212485478681,4.08993798018684,-0.324454711855232,-0.9852292462143568,-0.456212485478681,-0.456212485478681,-0.6843187282180214
16169M,2011,9,-0.6843187282180214,6.1349069702802606,-0.43096619300139577,-0.9852292462143568,-0.456212485478681,-0.456212485478681,-0.2281062427393405
16169M,2011,10,-0.2281062427393405,2.04496899009342,-0.4015837154438333,-0.9852292462143568,-0.6843187282180214,-0.5322478997251278,-0.456212485478681
16169M,2011,11,-0.456212485478681,4.08993798018684,1.9894153958028074,-0.9852292462143568,-0.2281062427393405,-0.45621248547868093,-0.2281062427393405
16207A,2011,10,0.1728606992054442,-0.255989841259312,-0.1812151337621153,-1.0447086815224158,-0.4842795667596196,-0.4842795667596196,-0.6485646332508855
16216,2011,4,-2.607624097735035,5.636710936246974,-0.17570591922007234,-0.9376456979679094,-1.3138362224161373,-1.4326412422516288,-0.7682978173038421
16216,2011,5,-0.7682978173038421,-0.3770929376462978,-0.0710308429212562,-0.9376456979679094,-2.607624097735035,-1.819351984919619,-3.7635232922521693
16216,2011,6,-3.7635232922521693,5.986236576922592,-0.1327340457921373,-0.9376456979679094,-0.7682978173038421,-1.5632527124850049,-2.8905285512183
16216,2011,7,-2.8905285512183,9.148700731469564,1.1905792872065795,-0.9376456979679094,-3.7635232922521693,-2.3798150690970155,-2.2380656282540623
16216,2011,9,-2.2380656282540623,4.3183605244754695,-0.3134362827711461,-0.9376456979679094,-2.8905285512183,-2.4741165535914367,-3.7668646834350428
16216,2011,10,-3.7668646834350428,5.865133480535606,-0.38395422890929587,-0.9376456979679094,-2.2380656282540623,-2.9640391572415106,-7.537070758052958
16216,2011,11,-7.537070758052958,9.429308129718478,0.629741246826607,-0.9376456979679094,-3.7668646834350428,-2.9651529543024684,-2.248089801802682
16218,2011,4,-1.4007123931708405,1.9100822452210933,0.017116589751430933,-0.9108799520792829,-0.5722695345752807,-0.6376122954848013,-1.5365956346076841
16218,2011,5,-1.5365956346076841,-0.7541858752925956,-0.24732570826663064,-0.9108799520792829,-1.4007123931708405,-0.848417154107134,-6.577199846264386
16218,2011,6,-6.577199846264386,17.920308525292832,-0.03185420617783974,-0.910879952079283,-1.5365956346076841,-1.1698591874512685,-1.44526427560915
16218,2011,7,-1.44526427560915,4.574350365734782,-0.2473257082666307,-0.9108799520792829,-6.577199846264386,-3.1715026246809703,-2.8905285512183
16218,2011,8,-2.8905285512183,9.148700731469564,-0.31894549731318905,-0.9108799520792829,-1.44526427560915,-3.1863532521604068,-4.335792826827451
16218,2011,9,-4.335792826827451,13.723051097204346,0.49458185006182004,-0.9108799520792829,-2.8905285512183,-3.637664224363945,-4.409303432850661
16218,2011,10,-4.409303432850661,11.058782976690656,0.5092730888406012,-0.9108799520792829,-4.335792826827451,-2.8905285512183005,-9.858671165878851
16218,2011,11,-9.858671165878851,12.89994697948505,0.37987717805825905,-0.9108799520792827,-4.409303432850661,-3.878541603632137,-2.29821066954578
16219,2011,3,-0.6725112700614769,0.4706287370626031,-0.4236205736120051,-0.9168278956100888,-1.877195380503756,-1.0740726402089031,-1.2447808046367577
16219,2011,4,-1.2447808046367577,2.757803919929994,2.716631715352477,-0.9168278956100888,-0.6725112700614769,-1.0740726402089034,-4.335792826827451
16219,2011,6,-4.335792826827451,13.723051097204346,-0.16652389498333411,-0.9168278956100888,-1.2447808046367577,-1.264829151733997,-6.483640893143936
16219,2011,7,-6.483640893143936,17.678102332518858,0.25952202960132076,-0.9168278956100888,-4.335792826827451,-2.0843616338418953,-1.2197203707652087
16219,2011,8,-1.2197203707652087,4.574350365734782,-0.17019670467802944,-0.9168278956100888,-6.483640893143936,-4.0214048415360475,-5.79108127598522
16219,2011,9,-5.79108127598522,17.93409217377817,-0.3795468572756615,-0.9168278956100888,-1.2197203707652087,-4.013051363578865,-3.613160689022875
16219,2011,10,-3.613160689022875,11.435875914336954,0.7002591929647568,-0.9168278956100888,-5.79108127598522,-4.498147513298122,-5.974857791043246
16219,2011,11,-5.974857791043246,11.273421872493948,0.8269711274317448,-0.9168278956100888,-3.613160689022875,-3.541320778591101,-1.6190166171185567
16225,2011,4,-0.7432373834322931,-0.8615053231942413,-0.4676942899483488,-0.836530657944209,0.8578458916944512,-0.19417396981095314,-1.4864747668645861
16225,2011,5,-1.4864747668645861,-1.7230106463884827,3.2124610241363425,-0.836530657944209,-0.7432373834322931,-0.1824040413265712,-1.3247520382687195
16225,2011,6,-1.3247520382687195,-1.0101757165519079,2.0371619218338464,-0.836530657944209,-1.4864747668645861,-0.457288752867476,-1.8120382524377288
16225,2011,7,-1.8120382524377288,-1.8578973912608088,1.2364894083902709,-0.836530657944209,-1.3247520382687195,-1.1848213961885328,-2.0464925337693316
